Month,Commissioner / Provider,Practice plus Code,Comparator Description,Age Band,Numerator,Denominator,Value
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,RIVERSDALE SURGERY (A84035),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,14,1285,1.08949416342412
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,SCOTS GAP MEDICAL GROUP (A84042),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,1,492,0.203252032520325
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,SEATON PARK MEDICAL GROUP (A84028),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,40,3345,1.19581464872945
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,THE ADDERLANE SURGERY (A84614),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,2,303,0.66006600660066
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,THE GABLES MEDICAL GROUP (A84013),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,1106,0.723327305605787
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,THE ROTHBURY PRACTICE (A84002),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,4,1422,0.281293952180028
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,THE SELE MEDICAL PRACTICE (A84033),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,3,1209,0.248138957816377
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,UNION BRAE & NORHAM PRAC (A84044),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,15,1400,1.07142857142857
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,VALENS MEDICAL PARTNERSHIP (A84036),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,76,8952,0.848972296693476
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,VILLAGE MEDICAL GROUP (A84030),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,12,1975,0.607594936708861
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,WELL CLOSE MEDICAL GROUP (A84026),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,25,2004,1.24750499001996
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,WHITE MEDICAL GROUP (A84011),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,3,1794,0.167224080267559
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,WOOLER HEALTH (A84604),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,6,1338,0.448430493273543
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,ALBERT ROAD SURGERY (A88010),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,7,632,1.10759493670886
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,CENTRAL SURGERY (A88013),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,21,2527,0.831024930747922
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,COLLIERY COURT MEDICAL GROUP (A88016),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,1311,0.61022120518688
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,DR THORNILEY-WALKER & PARTNERS (A88009),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,1044,0.478927203065134
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,EAST WING PRACTICE (A88613),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,689,1.1611030478955
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,ELLISON VIEW SURGERY (A88012),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,1038,0.770712909441233
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,FARNHAM MEDICAL CTR. (A88002),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,21,2551,0.823206585652685
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,IMEARY MEDICAL GROUP (A88601),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,6,678,0.884955752212389
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,MARSDEN MEDICAL GROUP (A88003),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,22,3433,0.64083891639965
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,MAYFIELD MEDICAL GROUP (A88004),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,10,1273,0.785545954438335
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,RAVENSWORTH SURGERY (A88608),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,10,933,1.07181136120043
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,ST GEORGE & RIVERSIDE MEDICAL PRACTICE (A88015),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,11,1016,1.08267716535433
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,TALBOT MEDICAL CENTRE (A88006),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,7,1218,0.574712643678161
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,THE G.P.SUITE (A88025),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,6,839,0.715137067938021
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,THE GLEN MEDICAL GROUP (A88022),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,13,1419,0.916138125440451
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,TRINITY MEDICAL CENTRE (A88008),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,11,958,1.1482254697286
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,VICTORIA MEDICAL CENTRE (A88001),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,3,596,0.503355704697987
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,WENLOCK ROAD SURGERY (A88005),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,3,649,0.462249614791988
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,WEST VIEW SURGERY (A88014),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,0,307,0
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,WHITBURN SURGERY (A88023),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,11,1069,1.0289990645463
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,WAWN STREET SURGERY (A88007) ( C 01-May-25 ),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,0,66,0
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,ASHBURN MEDICAL CENTRE (A89018),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,6,782,0.767263427109974
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,BRIDGE VIEW MEDICAL GROUP (A89019),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,29,2370,1.22362869198312
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,CASTLETOWN MEDICAL CENTRE (A89036),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,1,331,0.302114803625378
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,CHESTER SURGERY (A89623),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,2,328,0.609756097560976
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,CONCORD MEDICAL PRACTICE (A89022),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,1015,0.788177339901478
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,DEERNESS PARK MEDICAL GROUP (A89001),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,18,2103,0.855920114122682
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,FORGE MEDICAL PRACTICE (A89020),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,6,1118,0.536672629695886
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,"FULWELL MEDICAL CENTRE, (A89015)",Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,10,1731,0.577700751010976
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,GALLERIES MEDICAL PRACTICE (A89012),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,26,1916,1.35699373695198
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,GRANGEWOOD SURGERY (A89028),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,1281,0.624512099921936
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,HAPPY HOUSE SURGERY (A89041),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,11,1014,1.08481262327416
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,HERRINGTON MEDICAL CENTRE (A89009),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,11,1335,0.823970037453184
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,HETTON GROUP PRACTICE (A89004),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,18,2101,0.856734888148501
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,"HOUGHTON MEDICAL GROUP, (A89023)",Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,15,1332,1.12612612612613
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,HYLTON MEDICAL GROUP (A89031),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,603,0.829187396351575
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,I J HEALTHCARE (A89617),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,7,629,1.11287758346582
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,KEPIER MEDICAL PRACTICE (A89021),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,16,1318,1.21396054628225
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,MILLFIELD MEDICAL GROUP (A89017),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,26,1857,1.40010770059235
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,MONKWEARMOUTH HEALTH CENTRE (A89040),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,878,0.569476082004556
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,NEW SILKSWORTH MEDICAL PRACTICE (A89032),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,15,1483,1.01146325016858
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,NEW WASHINGTON MEDICAL GROUP (A89026),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,9,1359,0.662251655629139
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,PALLION FAMILY PRACTICE (A89007),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,1385,0.577617328519856
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,PALLION PRIMARY CARE SERVICES (Y01262),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,0,2,0
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,PARK LANE PRACTICE (A89034),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,1,360,0.277777777777778
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,RED HOUSE MEDICAL CENTRE (A89008),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,11,781,1.40845070422535
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,RICKLETON MEDICAL CENTRE (A89616),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,434,1.15207373271889
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,RIVERVIEW SURGERY (A89002),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,14,816,1.7156862745098
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,SOUTHLANDS MEDICAL GROUP (A89035),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,20,1631,1.22624156958921
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,SPRINGWELL MEDICAL GROUP (A89027),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,878,0.911161731207289
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,ST BEDE MEDICAL CENTRE (A89016),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,1383,0.578452639190166
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,SUNDERLAND GP ALLIANCE MEDICAL PRACTICE (A89025),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,16,1281,1.24902419984387
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,SUNDERLAND GP ALLIANCE SOUTH HYLTON SURG (A89614),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,3,692,0.433526011560694
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,THE BROADWAY MEDICAL PRACTICE (A89024),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,10,1100,0.909090909090909
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,THE NEW CITY MEDICAL GROUP (A89013),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,23,996,2.30923694779116
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,THE STEPHENSON MEDICAL PRACTICE (A89010),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,16,2110,0.758293838862559
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,VILLAGE SURGERY PARTNERSHIP (A89011),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,741,1.07962213225371
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,VILLETTE SURGERY (A89005),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,10,1012,0.988142292490118
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,WEARSIDE MEDICAL PRACTICE - PALLION (A89006),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,883,0.906002265005663
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,WESTBOURNE MEDICAL GROUP (A89030),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,15,1202,1.24792013311148
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,ALSTON MEDICAL PRACTICE (A82004),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,2,518,0.386100386100386
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,APPLEBY MEDICAL PRACTICE (A82006),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,7,1268,0.55205047318612
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,ASPATRIA MEDICAL GROUP (A82055),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,9,1490,0.604026845637584
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,BIRBECK MEDICAL GROUP (A82035),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,4,2433,0.164406083025072
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,BRAMPTON MEDICAL PRACTICE (A82012),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,20,3407,0.587026709715292
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,CALDBECK SURGERY (A82014),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,1089,0.459136822773186
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,CARLISLE CENTRAL PRACTICE (A82015),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,10,1562,0.640204865556978
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,CARLISLE HEALTHCARE (A82016),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,56,5818,0.962530079064971
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,CASTLEGATE AND DERWENT SURGERY (A82021),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,22,3664,0.600436681222707
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,CASTLEHEAD MEDICAL CENTRE (A82028),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,7,1784,0.39237668161435
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,COURT THORN SURGERY (A82631),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,7,792,0.883838383838384
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,DALSTON MEDICAL GROUP (A82022),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,10,1136,0.880281690140845
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,DISTINGTON SURGERY (A82023),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,1284,0.389408099688474
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,EDEN MEDICAL GROUP (A82020),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,19,2197,0.864815657715066
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,FELLVIEW HEALTHCARE (A82044),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,42,4050,1.03703703703704
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,GLENRIDDING HEALTH CENTRE (A82620),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,2,161,1.24223602484472
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,JAMES STREET GROUP PRACT (A82047),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,49,5962,0.821871855082187
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,KIRKOSWALD SURGERY (A82617),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,2,624,0.320512820512821
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,LONGTOWN MEDICAL CENTRE (A82646),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,2,790,0.253164556962025
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,LOWTHER MEDICAL CENTRE (A82041),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,34,2610,1.30268199233716
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,MANSION HOUSE SURGERY (A82075),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,15,1354,1.10782865583456
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,MARYPORT HEALTH SERVICES (A82032),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,30,2788,1.07604017216643
May-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,SEASCALE HEALTH CENTRE (A82024),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,1245,0.642570281124498
