Month,Commissioner / Provider,Practice plus Code,Comparator Description,Age Band,Numerator,Denominator,Value
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,CHAINBRIDGE MEDICAL PARTNERSHIP (A85010),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,71,892,7.95964125560538
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,CHOPWELL PRIMARY HEALTHCARE CENTRE (A85024),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,22,229,9.60698689956332
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,CRAWCROOK MEDICAL CENTRE (A85014),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,214,1974,10.8409321175279
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,CROWHALL MEDICAL CENTRE (A85009),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,72,449,16.0356347438753
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,CRUDDAS PARK SURGERY (A86017),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,106,544,19.4852941176471
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,DENTON PARK MEDICAL GROUP (A86013),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,107,636,16.8238993710692
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,DENTON TURRET MEDICAL CENTRE (A86601),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,89,749,11.8825100133511
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,DILSTON MEDICAL CENTRE (Y00184),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,17,78,21.7948717948718
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,ELSWICK FAMILY PRACTICE (A86037),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,64,272,23.5294117647059
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,FELL COTTAGE SURGERY (A85007),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,50,708,7.06214689265537
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,FELL TOWER MEDICAL CENTRE (A85001),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,67,622,10.7717041800643
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,FENHAM HALL SURGERY (A86031),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,71,444,15.990990990991
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,GLENPARK & TEAMS MEDICAL SERVICES (A85006),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,67,701,9.55777460770328
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,HEATON ROAD SURGERY (A86024),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,47,349,13.4670487106017
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,HOLLYHURST MEDICAL CENTRE (A85616),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,64,472,13.5593220338983
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,HOLMSIDE MEDICAL GROUP (A86021),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,142,930,15.2688172043011
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,JESMOND HEALTH PARTNERSHIP (A86020),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,81,892,9.08071748878924
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,LONGRIGG MEDICAL CENTRE (A85004),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,58,737,7.86974219810041
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,MILLENNIUM FAMILY PRACTICE (A85013),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,43,268,16.044776119403
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,NEWBURN SURGERY (A86038),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,75,518,14.4787644787645
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,NEWCASTLE MEDICAL CENTRE (A86027),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,4,57,7.01754385964912
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,OLDWELL SURGERY (A85018),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,50,433,11.5473441108545
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,OXFORD TCE & RAWLING RD MEDICAL GROUP (A85005),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,169,1222,13.8297872340426
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,PARK MEDICAL GROUP (A86008),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,74,692,10.6936416184971
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,PARKWAY MEDICAL GROUP (A86022),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,87,829,10.4945717732207
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,PELAW MEDICAL PRACTICE (A85611),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,45,328,13.719512195122
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,PROSPECT MEDICAL CENTRE (A86004),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,89,617,14.4246353322528
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,REGENT MEDICAL CENTRE (A86028),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,47,426,11.0328638497653
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,ROSEWORTH SURGERY (A86006),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,49,513,9.55165692007797
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,SAVILLE MEDICAL GROUP (A86003),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,205,977,20.9825997952917
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,SECOND STREET SURGERY (A85021),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,12,148,8.10810810810811
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,ST. ALBANS MEDICAL GROUP (A85011),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,117,656,17.8353658536585
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,ST.ANTHONY'S HEALTH CENTRE (A86040),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,50,289,17.3010380622837
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,SUNNISIDE SURGERY (A85617),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,31,321,9.65732087227414
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,TEAMS MEDICAL PRACTICE (A85023) ( D 01-Mar-25 ),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,37,257,14.3968871595331
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,THE BRIDGES MEDICAL PRACTICE (A85614),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,40,314,12.7388535031847
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,THE GROVE MEDICAL GROUP (A86018),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,95,1188,7.996632996633
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,THORNFIELD MEDICAL GROUP (A86029),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,135,949,14.2255005268704
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,THROCKLEY PRIMARY CARE CENTRE (A86026),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,87,684,12.719298245614
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,WALKER MEDICAL GROUP (A86011),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,121,766,15.7963446475196
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,WEST ROAD MEDICAL CENTRE (A86012),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,59,487,12.1149897330595
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,WESTERHOPE MEDICAL GROUP (A86025),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,101,789,12.8010139416983
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,WHICKHAM COTTAGE MEDICAL CENTRE (A85020),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,111,1843,6.02278893109061
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,WREKENTON MEDICAL GROUP (A85016),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,113,822,13.7469586374696
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,GOSFORTH MEMORIAL MED.CTR (A86036) ( C 01-Oct-25 ),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,78,679,11.4874815905744
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,ACKLAM MEDICAL CENTRE (A81004),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,87,881,9.87514188422247
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,ALMA MEDICAL CENTRE (A81067),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,80,536,14.9253731343283
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,BANKHOUSE SURGERY (A81007),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,69,662,10.4229607250755
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,BENTLEY MEDICAL PRACTICE (A81018),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,129,943,13.6797454931071
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,BLACKETTS MEDICAL PRACTICE (A83034),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,54,734,7.35694822888283
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,BOROUGH ROAD & NUNTHORPE MEDICAL GROUP (A81030),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,123,1247,9.86367281475541
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,BROTTON SURGERY (A81013),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,69,642,10.7476635514019
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,CAMBRIDGE MEDICAL GROUP (A81051),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,45,453,9.93377483443709
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,CARMEL MEDICAL PRACTICE (A83031),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,92,1065,8.63849765258216
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,CHADWICK PRACTICE (A81011),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,141,946,14.9048625792812
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,CLIFTON COURT MEDICAL PRACTICE (A83040),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,89,759,11.7259552042161
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,COULBY MEDICAL PRACTICE (A81058),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,106,741,14.3049932523617
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,CROSSFELL HEALTH CENTRE (A81019),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,107,542,19.7416974169742
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,DENMARK STREET SURGERY (A83047),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,116,1054,11.0056925996205
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,DR RASOOL (A81602),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,51,322,15.8385093167702
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,EAGLESCLIFFE MEDICAL PRACTICE (A81039),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,108,1001,10.7892107892108
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,ELM TREE SURGERY (A81608),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,60,404,14.8514851485148
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,GLADSTONE HOUSE SURGERY (A81622),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,32,341,9.3841642228739
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,HART MEDICAL PRACTICE (A81041),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,57,709,8.0394922425952
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,HAVELOCK GRANGE PRACTICE (A81031),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,110,897,12.263099219621
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,HILLSIDE PRACTICE (A81022),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,95,881,10.783200908059
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,HIRSEL MEDICAL CENTRE (A81038),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,32,168,19.047619047619
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,HUNTCLIFF SURGERY (A81618),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,113,1283,8.8074824629774
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,KINGS MEDICAL CENTRE (A81049),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,69,402,17.1641791044776
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,KINGSWAY MEDICAL CENTRE (A81057),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,77,673,11.4413075780089
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,LINTHORPE SURGERY (A81026),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,155,1135,13.6563876651982
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,MARSH HOUSE MEDICAL PRACTICE (A81040),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,92,674,13.6498516320475
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,MARTONSIDE MEDICAL CENTRE (A81020),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,89,704,12.6420454545455
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,MCKENZIE GROUP PRACTICE (A81070),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,27,373,7.23860589812332
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,MCKENZIE HOUSE SURGERY (A81044),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,158,1528,10.3403141361256
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,MELROSE SURGERY (A81056),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,22,225,9.77777777777778
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,MIDDLETON AND DINSDALE MEDICAL PRACTICE (A83070),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,74,706,10.4815864022663
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,MOORLANDS SURGERY (A83010),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,119,1297,9.17501927525058
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,NEASHAM ROAD SURGERY (A83013),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,86,757,11.3606340819022
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,NEWLANDS MEDICAL CENTRE (A81035),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,61,564,10.8156028368794
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,NORMANBY MEDICAL CENTRE (A81021),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,277,2037,13.5984290623466
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,NORTON MEDICAL CENTRE (A81036),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,184,1552,11.8556701030928
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,ORCHARD COURT SURGERY (A83006),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,47,553,8.49909584086799
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,PARK LANE SURGERY (A81066),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,36,437,8.23798627002288
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,PARK SURGERY (A81016),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,84,542,15.4981549815498
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,PARKGATE SURGERY (A83641),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,34,228,14.9122807017544
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,PARKWAY MEDICAL CENTRE (A81611),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,70,632,11.0759493670886
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,PROSPECT SURGERY (A81029),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,64,334,19.1616766467066
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,QUEENS PARK MEDICAL CENTRE (A81002),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,184,1647,11.1718275652702
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,QUEENSTREE PRACTICE (A81014),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,56,496,11.2903225806452
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,RIVERSIDE MEDICAL PRACTICE (A81629),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,56,392,14.2857142857143
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,ROCKLIFFE COURT SURGERY (A83048),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,62,705,8.79432624113475
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,SOUTH GRANGE MEDICAL GROUP PRACTICE (A81042),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,131,932,14.0557939914163
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,SPRINGWOOD SURGERY (A81005),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,81,1083,7.4792243767313
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,TENNANT STREET MEDICAL PRACTICE (A81006),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,153,1160,13.1896551724138
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE ARRIVAL PRACTICE (A81634) ( D 01-Jun-25 ),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,4,25,16
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE COATHAM ROAD SURGERY (A81045),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,91,598,15.2173913043478
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE DENSHAM SURGERY (A81001),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,26,375,6.93333333333333
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE DISCOVERY PRACTICE (A81064),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,51,330,15.4545454545455
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE DOVECOT SURGERY (A81025),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,40,333,12.012012012012
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE ENDEAVOUR PRACTICE (A81023),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,51,337,15.13353115727
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE ERIMUS PRACTICE (A81037),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,56,344,16.2790697674419
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE ESTON SURGERY (A81065) ( D 01-Oct-25 ),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,28,204,13.7254901960784
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE GARTH (A81032),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,131,1317,9.94684889901291
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE GREEN HOUSE SURGERY (A81052),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,143,964,14.8340248962656
Jan-24,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE HEADLAND MEDICAL CENTRE (A81063),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,40,392,10.2040816326531
